id,color,color_id,height,image_file,image_height,image_width,index,width,x,y,center_x,center_y,center_x_norm,center_y_norm,longer,shorter,aspect_max_min,aspect,size
1194,white,white,209,B271.json,814,791,5,31,293,148,308.5,252.5,0.3900126422250316,0.3101965601965602,209,31,6.741935483870968,0.14832535885167464,6479
1195,white,white,209,B271.json,814,791,6,209,324,148,428.5,252.5,0.5417193426042983,0.3101965601965602,209,209,1.0,1.0,43681
1196,white,white,209,B271.json,814,791,7,224,533,148,645.0,252.5,0.8154235145385588,0.3101965601965602,224,209,1.0717703349282297,1.0717703349282297,46816
1197,white,white,180,B271.json,814,791,8,242,51,357,172.0,447.0,0.21744627054361568,0.5491400491400491,242,180,1.3444444444444446,1.3444444444444446,43560
1198,white,white,180,B271.json,814,791,9,31,293,357,308.5,447.0,0.3900126422250316,0.5491400491400491,180,31,5.806451612903226,0.17222222222222222,5580
1199,white,white,180,B271.json,814,791,10,209,324,357,428.5,447.0,0.5417193426042983,0.5491400491400491,209,180,1.1611111111111112,1.1611111111111112,37620
1200,white,white,180,B271.json,814,791,11,224,533,357,645.0,447.0,0.8154235145385588,0.5491400491400491,224,180,1.2444444444444445,1.2444444444444445,40320
1201,yellow,yellow,180,B271.json,814,791,12,51,0,357,25.5,447.0,0.032237673830594185,0.5491400491400491,180,51,3.5294117647058822,0.2833333333333333,9180
1202,white,white,277,B271.json,814,791,13,31,293,537,308.5,675.5,0.3900126422250316,0.8298525798525799,277,31,8.935483870967742,0.11191335740072202,8587
1203,white,white,277,B271.json,814,791,14,209,324,537,428.5,675.5,0.5417193426042983,0.8298525798525799,277,209,1.325358851674641,0.7545126353790613,57893
1204,white,white,248,B271.json,814,791,15,258,533,537,662.0,661.0,0.8369152970922883,0.812039312039312,258,248,1.0403225806451613,1.0403225806451613,63984
1205,white,white,277,B271.json,814,791,16,293,0,537,146.5,675.5,0.18520859671302148,0.8298525798525799,293,277,1.0577617328519855,1.0577617328519855,81161
1206,blue,blue,29,B271.json,814,791,17,258,533,785,662.0,799.5,0.8369152970922883,0.9821867321867321,258,29,8.89655172413793,8.89655172413793,7482
1207,white,white,22,B271.json,814,791,18,242,51,0,172.0,11.0,0.21744627054361568,0.013513513513513514,242,22,11.0,11.0,5324
1208,white,white,22,B271.json,814,791,19,31,293,0,308.5,11.0,0.3900126422250316,0.013513513513513514,31,22,1.4090909090909092,1.4090909090909092,682
1209,white,white,22,B271.json,814,791,20,209,324,0,428.5,11.0,0.5417193426042983,0.013513513513513514,209,22,9.5,9.5,4598
1210,white,white,22,B271.json,814,791,21,224,533,0,645.0,11.0,0.8154235145385588,0.013513513513513514,224,22,10.181818181818182,10.181818181818182,4928
1211,white,white,537,B271.json,814,791,22,34,757,0,774.0,268.5,0.9785082174462706,0.3298525798525799,537,34,15.794117647058824,0.0633147113594041,18258
1212,white,white,357,B271.json,814,791,23,51,0,0,25.5,178.5,0.032237673830594185,0.21928746928746928,357,51,7.0,0.14285714285714285,18207
1213,white,white,274,B272.json,1000,798,0,69,0,131,34.5,268.0,0.043233082706766915,0.268,274,69,3.971014492753623,0.2518248175182482,18906
1214,white,white,276,B272.json,1000,798,1,212,69,405,175.0,543.0,0.21929824561403508,0.543,276,212,1.3018867924528301,0.7681159420289855,58512
1215,white,white,276,B272.json,1000,798,2,464,281,405,513.0,543.0,0.6428571428571429,0.543,464,276,1.681159420289855,1.681159420289855,128064
1216,red,red,276,B272.json,1000,798,3,53,745,405,771.5,543.0,0.9667919799498746,0.543,276,53,5.2075471698113205,0.19202898550724637,14628
1217,white,white,276,B272.json,1000,798,4,69,0,405,34.5,543.0,0.043233082706766915,0.543,276,69,4.0,0.25,19044
1218,white,white,139,B272.json,1000,798,5,212,69,681,175.0,750.5,0.21929824561403508,0.7505,212,139,1.525179856115108,1.525179856115108,29468
1219,white,white,139,B272.json,1000,798,6,464,281,681,513.0,750.5,0.6428571428571429,0.7505,464,139,3.338129496402878,3.338129496402878,64496
1220,white,white,139,B272.json,1000,798,7,53,745,681,771.5,750.5,0.9667919799498746,0.7505,139,53,2.6226415094339623,0.381294964028777,7367
1221,white,white,319,B272.json,1000,798,8,69,0,681,34.5,840.5,0.043233082706766915,0.8405,319,69,4.6231884057971016,0.21630094043887146,22011
1222,white,white,119,B272.json,1000,798,9,212,69,820,175.0,879.5,0.21929824561403508,0.8795,212,119,1.781512605042017,1.781512605042017,25228
1223,white,white,119,B272.json,1000,798,10,464,281,820,513.0,879.5,0.6428571428571429,0.8795,464,119,3.899159663865546,3.899159663865546,55216
1224,white,white,180,B272.json,1000,798,11,53,745,820,771.5,910.0,0.9667919799498746,0.91,180,53,3.3962264150943398,0.29444444444444445,9540
1225,white,white,61,B272.json,1000,798,12,212,69,939,175.0,969.5,0.21929824561403508,0.9695,212,61,3.4754098360655736,3.4754098360655736,12932
1226,white,white,61,B272.json,1000,798,13,464,281,939,513.0,969.5,0.6428571428571429,0.9695,464,61,7.60655737704918,7.60655737704918,28304
1227,white,white,405,B272.json,1000,798,14,212,69,0,175.0,202.5,0.21929824561403508,0.2025,405,212,1.9103773584905661,0.5234567901234568,85860
1228,white,white,405,B272.json,1000,798,15,464,281,0,513.0,202.5,0.6428571428571429,0.2025,464,405,1.145679012345679,1.145679012345679,187920
1229,white,white,405,B272.json,1000,798,16,53,745,0,771.5,202.5,0.9667919799498746,0.2025,405,53,7.6415094339622645,0.1308641975308642,21465
1230,blue,blue,131,B272.json,1000,798,17,69,0,0,34.5,65.5,0.043233082706766915,0.0655,131,69,1.8985507246376812,0.5267175572519084,9039
1231,yellow,yellow,102,B273.json,965,744,0,109,191,139,245.5,190.0,0.3299731182795699,0.19689119170984457,109,102,1.0686274509803921,1.0686274509803921,11118
1232,white,white,102,B273.json,965,744,1,33,300,139,316.5,190.0,0.4254032258064516,0.19689119170984457,102,33,3.090909090909091,0.3235294117647059,3366
1233,white,white,102,B273.json,965,744,2,221,333,139,443.5,190.0,0.5961021505376344,0.19689119170984457,221,102,2.1666666666666665,2.1666666666666665,22542
1234,white,white,102,B273.json,965,744,3,190,554,139,649.0,190.0,0.8723118279569892,0.19689119170984457,190,102,1.8627450980392157,1.8627450980392157,19380
1235,yellow,yellow,102,B273.json,965,744,4,191,0,139,95.5,190.0,0.12836021505376344,0.19689119170984457,191,102,1.8725490196078431,1.8725490196078431,19482
1236,white,white,95,B273.json,965,744,5,109,191,241,245.5,288.5,0.3299731182795699,0.2989637305699482,109,95,1.1473684210526316,1.1473684210526316,10355
1237,white,white,95,B273.json,965,744,6,33,300,241,316.5,288.5,0.4254032258064516,0.2989637305699482,95,33,2.878787878787879,0.3473684210526316,3135
1238,white,white,95,B273.json,965,744,7,221,333,241,443.5,288.5,0.5961021505376344,0.2989637305699482,221,95,2.3263157894736843,2.3263157894736843,20995
1239,white,white,95,B273.json,965,744,8,190,554,241,649.0,288.5,0.8723118279569892,0.2989637305699482,190,95,2.0,2.0,18050
1240,white,white,95,B273.json,965,744,9,191,0,241,95.5,288.5,0.12836021505376344,0.2989637305699482,191,95,2.0105263157894737,2.0105263157894737,18145
1241,white,white,521,B273.json,965,744,10,109,191,336,245.5,596.5,0.3299731182795699,0.6181347150259068,521,109,4.779816513761468,0.2092130518234165,56789
1242,white,white,629,B273.json,965,744,11,33,300,336,316.5,650.5,0.4254032258064516,0.6740932642487046,629,33,19.060606060606062,0.05246422893481717,20757
1243,white,white,629,B273.json,965,744,12,221,333,336,443.5,650.5,0.5961021505376344,0.6740932642487046,629,221,2.8461538461538463,0.35135135135135137,139009
1244,white,white,629,B273.json,965,744,13,190,554,336,649.0,650.5,0.8723118279569892,0.6740932642487046,629,190,3.3105263157894735,0.302066772655008,119510
1245,white,white,521,B273.json,965,744,14,191,0,336,95.5,596.5,0.12836021505376344,0.6181347150259068,521,191,2.7277486910994764,0.3666026871401152,99511
1246,white,white,108,B273.json,965,744,15,109,191,857,245.5,911.0,0.3299731182795699,0.944041450777202,109,108,1.0092592592592593,1.0092592592592593,11772
1247,red,red,108,B273.json,965,744,16,191,0,857,95.5,911.0,0.12836021505376344,0.944041450777202,191,108,1.7685185185185186,1.7685185185185186,20628
1248,yellow,yellow,139,B273.json,965,744,17,109,191,0,245.5,69.5,0.3299731182795699,0.07202072538860103,139,109,1.275229357798165,0.7841726618705036,15151
1249,white,white,139,B273.json,965,744,18,33,300,0,316.5,69.5,0.4254032258064516,0.07202072538860103,139,33,4.212121212121212,0.23741007194244604,4587
1250,white,white,139,B273.json,965,744,19,221,333,0,443.5,69.5,0.5961021505376344,0.07202072538860103,221,139,1.589928057553957,1.589928057553957,30719
1251,white,white,139,B273.json,965,744,20,190,554,0,649.0,69.5,0.8723118279569892,0.07202072538860103,190,139,1.3669064748201438,1.3669064748201438,26410
1252,yellow,yellow,139,B273.json,965,744,21,191,0,0,95.5,69.5,0.12836021505376344,0.07202072538860103,191,139,1.3741007194244603,1.3741007194244603,26549
1253,white,white,91,B277.json,982,941,0,150,21,19,96.0,64.5,0.10201912858660998,0.06568228105906314,150,91,1.6483516483516483,1.6483516483516483,13650
1254,white,white,91,B277.json,982,941,1,493,171,19,417.5,64.5,0.4436769394261424,0.06568228105906314,493,91,5.417582417582418,5.417582417582418,44863
1255,white,white,91,B277.json,982,941,2,107,664,19,717.5,64.5,0.7624867162592986,0.06568228105906314,107,91,1.1758241758241759,1.1758241758241759,9737
1256,white,white,91,B277.json,982,941,3,29,771,19,785.5,64.5,0.834750265674814,0.06568228105906314,91,29,3.1379310344827585,0.31868131868131866,2639
1257,white,white,91,B277.json,982,941,4,39,800,19,819.5,64.5,0.8708820403825718,0.06568228105906314,91,39,2.3333333333333335,0.42857142857142855,3549
1258,white,white,526,B277.json,982,941,5,21,0,19,10.5,282.0,0.011158342189160468,0.28716904276985744,526,21,25.047619047619047,0.039923954372623575,11046
1259,white,white,435,B277.json,982,941,6,150,21,110,96.0,327.5,0.10201912858660998,0.3335030549898167,435,150,2.9,0.3448275862068966,65250
1260,white,white,435,B277.json,982,941,7,493,171,110,417.5,327.5,0.4436769394261424,0.3335030549898167,493,435,1.1333333333333333,1.1333333333333333,214455
1261,white,white,435,B277.json,982,941,8,107,664,110,717.5,327.5,0.7624867162592986,0.3335030549898167,435,107,4.065420560747664,0.24597701149425288,46545
1262,white,white,435,B277.json,982,941,9,29,771,110,785.5,327.5,0.834750265674814,0.3335030549898167,435,29,15.0,0.06666666666666667,12615
1263,white,white,435,B277.json,982,941,10,39,800,110,819.5,327.5,0.8708820403825718,0.3335030549898167,435,39,11.153846153846153,0.0896551724137931,16965
1264,white,white,435,B277.json,982,941,11,80,839,110,879.0,327.5,0.9341126461211477,0.3335030549898167,435,80,5.4375,0.1839080459770115,34800
1265,white,white,298,B277.json,982,941,12,150,21,545,96.0,694.0,0.10201912858660998,0.7067209775967414,298,150,1.9866666666666666,0.5033557046979866,44700
1266,white,white,161,B277.json,982,941,13,493,171,545,417.5,625.5,0.4436769394261424,0.6369653767820774,493,161,3.062111801242236,3.062111801242236,79373
1267,white,white,161,B277.json,982,941,14,107,664,545,717.5,625.5,0.7624867162592986,0.6369653767820774,161,107,1.5046728971962617,0.6645962732919255,17227
1268,white,white,298,B277.json,982,941,15,29,771,545,785.5,694.0,0.834750265674814,0.7067209775967414,298,29,10.275862068965518,0.09731543624161074,8642
1269,white,white,298,B277.json,982,941,16,39,800,545,819.5,694.0,0.8708820403825718,0.7067209775967414,298,39,7.641025641025641,0.13087248322147652,11622
1270,white,white,437,B277.json,982,941,17,80,839,545,879.0,763.5,0.9341126461211477,0.7774949083503055,437,80,5.4625,0.18306636155606407,34960
1271,white,white,437,B277.json,982,941,18,22,919,545,930.0,763.5,0.9883103081827843,0.7774949083503055,437,22,19.863636363636363,0.05034324942791762,9614
1272,white,white,298,B277.json,982,941,19,21,0,545,10.5,694.0,0.011158342189160468,0.7067209775967414,298,21,14.19047619047619,0.07046979865771812,6258
1273,white,white,137,B277.json,982,941,20,493,171,706,417.5,774.5,0.4436769394261424,0.7886965376782077,493,137,3.5985401459854014,3.5985401459854014,67541
1274,blue,blue,137,B277.json,982,941,21,107,664,706,717.5,774.5,0.7624867162592986,0.7886965376782077,137,107,1.280373831775701,0.781021897810219,14659
1275,white,white,139,B277.json,982,941,22,150,21,843,96.0,912.5,0.10201912858660998,0.9292260692464358,150,139,1.079136690647482,1.079136690647482,20850
1276,white,white,95,B277.json,982,941,23,493,171,843,417.5,890.5,0.4436769394261424,0.9068228105906314,493,95,5.189473684210526,5.189473684210526,46835
1277,white,white,95,B277.json,982,941,24,107,664,843,717.5,890.5,0.7624867162592986,0.9068228105906314,107,95,1.1263157894736842,1.1263157894736842,10165
1278,white,white,139,B277.json,982,941,25,29,771,843,785.5,912.5,0.834750265674814,0.9292260692464358,139,29,4.793103448275862,0.20863309352517986,4031
1279,white,white,139,B277.json,982,941,26,39,800,843,819.5,912.5,0.8708820403825718,0.9292260692464358,139,39,3.5641025641025643,0.2805755395683453,5421
1280,white,white,139,B277.json,982,941,27,21,0,843,10.5,912.5,0.011158342189160468,0.9292260692464358,139,21,6.619047619047619,0.1510791366906475,2919
1281,white,white,44,B277.json,982,941,28,493,171,938,417.5,960.0,0.4436769394261424,0.9775967413441955,493,44,11.204545454545455,11.204545454545455,21692
1282,white,white,44,B277.json,982,941,29,107,664,938,717.5,960.0,0.7624867162592986,0.9775967413441955,107,44,2.4318181818181817,2.4318181818181817,4708
1283,white,white,19,B277.json,982,941,30,150,21,0,96.0,9.5,0.10201912858660998,0.009674134419551934,150,19,7.894736842105263,7.894736842105263,2850
1284,white,white,19,B277.json,982,941,31,493,171,0,417.5,9.5,0.4436769394261424,0.009674134419551934,493,19,25.94736842105263,25.94736842105263,9367
1285,white,white,19,B277.json,982,941,32,107,664,0,717.5,9.5,0.7624867162592986,0.009674134419551934,107,19,5.631578947368421,5.631578947368421,2033
1286,white,white,19,B277.json,982,941,33,29,771,0,785.5,9.5,0.834750265674814,0.009674134419551934,29,19,1.5263157894736843,1.5263157894736843,551
1287,white,white,19,B277.json,982,941,34,39,800,0,819.5,9.5,0.8708820403825718,0.009674134419551934,39,19,2.0526315789473686,2.0526315789473686,741
1288,white,white,110,B277.json,982,941,35,80,839,0,879.0,55.0,0.9341126461211477,0.0560081466395112,110,80,1.375,0.7272727272727273,8800
1289,white,white,545,B277.json,982,941,36,22,919,0,930.0,272.5,0.9883103081827843,0.2774949083503055,545,22,24.772727272727273,0.04036697247706422,11990
1290,white,white,19,B277.json,982,941,37,21,0,0,10.5,9.5,0.011158342189160468,0.009674134419551934,21,19,1.105263157894737,1.105263157894737,399
1291,white,white,450,B278.json,1000,942,0,164,36,34,118.0,259.0,0.12526539278131635,0.259,450,164,2.7439024390243905,0.36444444444444446,73800
1292,white,white,450,B278.json,1000,942,1,517,200,34,458.5,259.0,0.4867303609341826,0.259,517,450,1.1488888888888888,1.1488888888888888,232650
1293,white,white,450,B278.json,1000,942,2,103,717,34,768.5,259.0,0.8158174097664543,0.259,450,103,4.368932038834951,0.2288888888888889,46350
1294,white,white,450,B278.json,1000,942,3,36,0,34,18.0,259.0,0.01910828025477707,0.259,450,36,12.5,0.08,16200
1295,white,white,220,B278.json,1000,942,4,164,36,484,118.0,594.0,0.12526539278131635,0.594,220,164,1.3414634146341464,0.7454545454545455,36080
1296,white,white,125,B278.json,1000,942,5,517,200,484,458.5,546.5,0.4867303609341826,0.5465,517,125,4.136,4.136,64625
1297,white,white,125,B278.json,1000,942,6,103,717,484,768.5,546.5,0.8158174097664543,0.5465,125,103,1.2135922330097086,0.824,12875
1298,white,white,220,B278.json,1000,942,7,71,820,484,855.5,594.0,0.9081740976645435,0.594,220,71,3.0985915492957745,0.32272727272727275,15620
1299,white,white,516,B278.json,1000,942,8,51,891,484,916.5,742.0,0.9729299363057324,0.742,516,51,10.117647058823529,0.09883720930232558,26316
1300,white,white,220,B278.json,1000,942,9,36,0,484,18.0,594.0,0.01910828025477707,0.594,220,36,6.111111111111111,0.16363636363636364,7920
1301,white,white,95,B278.json,1000,942,10,517,200,609,458.5,656.5,0.4867303609341826,0.6565,517,95,5.442105263157894,5.442105263157894,49115
1302,white,white,95,B278.json,1000,942,11,103,717,609,768.5,656.5,0.8158174097664543,0.6565,103,95,1.0842105263157895,1.0842105263157895,9785
1303,white,white,217,B278.json,1000,942,12,164,36,704,118.0,812.5,0.12526539278131635,0.8125,217,164,1.3231707317073171,0.7557603686635944,35588
1304,white,white,82,B278.json,1000,942,13,620,200,704,510.0,745.0,0.5414012738853503,0.745,620,82,7.560975609756097,7.560975609756097,50840
1305,red,red,82,B278.json,1000,942,14,71,820,704,855.5,745.0,0.9081740976645435,0.745,82,71,1.1549295774647887,0.8658536585365854,5822
1306,white,white,217,B278.json,1000,942,15,36,0,704,18.0,812.5,0.01910828025477707,0.8125,217,36,6.027777777777778,0.16589861751152074,7812
1307,white,white,135,B278.json,1000,942,16,620,200,786,510.0,853.5,0.5414012738853503,0.8535,620,135,4.592592592592593,4.592592592592593,83700
1308,white,white,214,B278.json,1000,942,17,71,820,786,855.5,893.0,0.9081740976645435,0.893,214,71,3.0140845070422535,0.3317757009345794,15194
1309,white,white,79,B278.json,1000,942,18,820,0,921,410.0,960.5,0.43524416135881105,0.9605,820,79,10.379746835443038,10.379746835443038,64780
1310,white,white,34,B278.json,1000,942,19,164,36,0,118.0,17.0,0.12526539278131635,0.017,164,34,4.823529411764706,4.823529411764706,5576
1311,red,red,34,B278.json,1000,942,20,517,200,0,458.5,17.0,0.4867303609341826,0.017,517,34,15.205882352941176,15.205882352941176,17578
1312,white,white,34,B278.json,1000,942,21,103,717,0,768.5,17.0,0.8158174097664543,0.017,103,34,3.0294117647058822,3.0294117647058822,3502
1313,white,white,484,B278.json,1000,942,22,71,820,0,855.5,242.0,0.9081740976645435,0.242,484,71,6.816901408450704,0.14669421487603307,34364
1314,white,white,484,B278.json,1000,942,23,51,891,0,916.5,242.0,0.9729299363057324,0.242,484,51,9.490196078431373,0.10537190082644628,24684
